Company Name,Street Address,Street Address (2),City,State,Zip Code,County,Latitude,Longitude,Contact Name,Phone Number,Email,Hauler Type,Preferred Vendor,Market Type
RENOVA ENVIRONMENTAL COMPANY,3417 SUNSET AVE,,Ocean,NJ,7712,Monmouth County,40.2376897,-74.04250019999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RED BANK RECYCLING CONTAINERS,64 CENTRAL AVE,,Red Bank,NJ,7701,Monmouth County,40.34062780000001,-74.0707314,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PLATINUM CARTING SERVICES INC,36 INDUSTRIAL DR,,Keyport,NJ,7735,Middlesex County,40.44765,-74.24382,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
905 JUNK LLC,1188 TIFFANY LN,,Lakewood,NJ,8701,Ocean County,40.0532731,-74.2167174,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
J & N MASON CONTRACTORS LLC,667 WINDING RIVER RD,,Brick,NJ,8724,Ocean County,40.1147167,-74.10112389999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MCVAC ENVIRONMENTAL SERVICES INC,51 RT 35,,Laurence Harbor,NJ,8879,Middlesex County,40.4489956,-74.2379958,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VICTORY JUNK REMOVAL LLC,29 ICKER AVE,,East Brunswick,NJ,8816,Middlesex County,40.4457688,-74.3974581,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JACOBS DEMOLITION & CARTING LLC,516 MANASQUAN CT,,Brick Town,NJ,8724,Ocean County,40.1099548,-74.10533219999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ALL CHEM TRANSPORT CORP,1975 RUTGERS UNIVERSITY BLVD,,Lakewood,NJ,8701,Ocean County,40.0736516,-74.1585649,,,,Hazardous Waste Transporter,No,Open Market
RELIABLE CLEAN OUTS LLC,94 CIRCLE DR,,Manchester Twp,NJ,8759,Ocean County,40.0369594,-74.2912678,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JL CRYSTAL ENTERPRISES LLC,909 N CONCOURSE,,Keyport,NJ,7735,Monmouth County,40.44552789999999,-74.21426009999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A&A DEBRIS REMOVAL LLC,84 FERRIS ST,,South River,NJ,8882,Middlesex County,40.4497712,-74.39383140000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ADL DEMO CLEAN UP HAULING LLC,17 ROTHBARD RD,,Hazlet,NJ,7730,Monmouth County,40.4364995,-74.1836521,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
STRICTLY BUSINESS HAULING LLC,191 CLEVELAND AVE,,Old Bridge,NJ,8879,Middlesex County,40.4555903,-74.2441217,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GREY GHOST DISPOSAL LLC,74 WAKER AVE,,Upper Freehold Twp,NJ,8501,Monmouth County,40.1772993,-74.57783169999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ALMARK WASTE MANAGEMENT LLC,1385 STATE HWY 35,,Middletown Twp,NJ,7748,Monmouth County,40.3924558,-74.10037249999999,,,,Soil & Fill Recycling Services,No,Open Market
BLAIR CARTING INC,294 MIDDLE RD,,Holmdel,NJ,7733,Monmouth County,40.4219984,-74.14098129999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CLEAN CUT RENOVATION SOLUTIONS LLC,93 CONNOLLY DR,,Milltown,NJ,8850,Middlesex County,40.4343937,-74.4569969,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GOTTA GO SEPTIC LLC,2516 HOLLY HILL RD,,Manchester Twp,NJ,8759,Ocean County,40.0336683,-74.2573565,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL LANDSCAPE DESIGN,2040 RT 35,,Wall,NJ,7719,Monmouth County,40.1479896,-74.057088,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PALMER WEST ASSOCIATES INC TA A & J ENVIR SVS,168 W PALMER AVE,,West Long Branch,NJ,7764,Monmouth County,40.2764959,-74.0278319,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EVICTION ENTERPRISES LLC,50 BIRCH AVE,,Little Silver,NJ,7701,Monmouth County,40.3293666,-74.045126,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
OCEAN COUNTY LANDFILL CORP,2498 RT 70,,Manchester Twp,NJ,8759,Ocean County,40.0306375,-74.2553135,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KEN CHRISTENSEN AUTOMOTIVE SCRAP RECYL LLC,117 CLEVELAND AVE,,Parlin,NJ,8859,Middlesex County,40.470344,-74.3108783,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AURORA ENVIRONMENTAL INC,1102 UNION AVE,,Union Beach,NJ,7735,Monmouth County,40.44102910000001,-74.1650185,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AFORCE INC,6 MAIN ST,,Oceanport,NJ,7757,Monmouth County,40.3135434,-74.03150409999999,,,,Soil & Fill Recycling Services,No,Open Market
NAIL AWAY CUSTOM HOMES LLC,30 SWARTZEL DR,,Middletown,NJ,7748,Monmouth County,40.4001841,-74.0958309,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MEEHAN CARTING INC,106 GRAY PL,,Neptune City,NJ,8730,Monmouth County,40.1984858,-74.0224121,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EH REID GENERAL CONTRACTOR LLC,5 GARRYFORD DRIVE,,Middletown Twp,NJ,7748,Monmouth County,40.38919360000001,-74.078582,,,,Soil & Fill Recycling Services,No,Open Market
RTG MATERIALS INC,905 OCEAN RD,,Spring Lake Heights,NJ,7762,Monmouth County,40.1441913,-74.0462934,,,,Soil & Fill Recycling Services,No,Open Market
FRANK LURCH DEMOLITION CO LLC,515 MAIN ST,,Avon-By-The-Sea-Boro,NJ,7717,Monmouth County,40.1934021,-74.0217727,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LYNX WASTE & RECYCLING SOLUTIONS INC,705 16TH AVE,,Lake Como,NJ,7719,Monmouth County,40.1743776,-74.02869439999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TRIPLE M SANITATION SRVC DBA STANDARD  WASTE,21 EDGEBORO RD,,East Brunswick Twp,NJ,8816,Middlesex County,40.4666655,-74.3965451,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MODD LOGISTICS LLC,9 TWAIN DR,,Allentown Boro,NJ,8501,Monmouth County,40.1755223,-74.5959404,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DMS DEMOLITION & REMOVAL LLC,327 WELLS AVE,,Oakhurst,NJ,7755,Monmouth County,40.2627067,-74.01040820000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JERSEY SHORE MOVING & STORAGE INC,102 ROOSEVELT DR,,Brick Twp,NJ,8724,Ocean County,40.0786318,-74.10567999999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ATLANTIC RESPONSE INC,12 CONNERTY CT,,East Brunswick,NJ,8816,Middlesex County,40.4687907,-74.39981519999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A-LOT-CLEANER INC,2002 RT 9,,Toms River,NJ,8755,Ocean County,40.0253252,-74.22395209999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROD ZARELLI,301 SOUTH ST,,Brielle,NJ,8730,Monmouth County,40.1172139,-74.0602914,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
C 3 TECHNOLOGIES LLC,501 ADAMS LN,,North Brunswick Twp,NJ,8902,Middlesex County,40.44171499999999,-74.4802742,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
UNITED DISPOSAL INC,38 HARMONY LN,,Brick,NJ,8724,Ocean County,40.0668989,-74.1170571,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PETER J CORRENTE DISPOSAL CO INC,20 ILLINOIS AVE,,Middletown Twp,NJ,7758,Monmouth County,40.4289557,-74.11193829999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ABRA-CADABRA JUNK BE GONE LLC,978 LYNWOOD AVE,,Bricktown,NJ,8723,Ocean County,40.0501487,-74.13883179999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CONTINENTAL JUNK REMOVAL LLC,32 MYRTLE AVE,,Long Branch,NJ,7740,Monmouth County,40.2998393,-74.0077621,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LUGJUNKNJ LLC,31 MAPLE AVE,,Fair Haven,NJ,7704,Monmouth County,40.3621951,-74.0377007,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JET HAULING LLC,7061 RT 65,,South Amboy,NJ,8879,Middlesex County,40.4862912,-74.2840549,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SHADES OF GREEN TURF MANAGEMENT LLC,41 BRIGHT RD,,New Egypt,NJ,8533,Ocean County,40.07580950000001,-74.5294091,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
R. POPOVITCH BUILDERS INC,403 BEL AIRE RD,,Brielle,NJ,8730,Monmouth County,40.10366399999999,-74.05994079999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FRANKLIN WASTE SERVICES LLC,600 HARDENBERGH AVE,,Sunshine Harbor,NJ,8742,Ocean County,40.0829291,-74.0813589,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BARTEN ENTERPRISES LLC,600 HARDENBERGH AVE,,Sunshine Harbor,NJ,8742,Ocean County,40.0829291,-74.0813589,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BOBBY BUILT IT LLC,107 NORWOOD AVE,,Long Branch,NJ,7740,Monmouth County,40.2960838,-74.0019141,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EDDIE COFFEY & SONS LLC,571 RT 36,,Belford,NJ,7718,Monmouth County,40.41961,-74.0887041,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DOVER EXCAVATING LLC,1746 LAKEWOOD RD,,Toms River,NJ,8755,Ocean County,40.0144363,-74.2189013,,,,Soil & Fill Recycling Services,No,Open Market
M MARCIANO RECYCLING,102 CANIS DR,,Brick Town,NJ,8724,Ocean County,40.0658431,-74.0992567,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MY GIRLS HAULING LLC,211 CEDAR AVE,,Long Branch,NJ,7740,Monmouth County,40.2815637,-73.99407049999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WR BURNETT INC,195 NEW RD,,Monmouth Junction,NJ,8852,Middlesex County,40.4004287,-74.5611107,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
OSWALD ENTERPRISES INC,161 EAST RD,,Middletown Twp,NJ,7718,Monmouth County,40.4236042,-74.086798,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
P & P VENTURES LLC,24 WOODLAND DR,,Fair Haven Boro,NJ,7704,Monmouth County,40.3675927,-74.0278621,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BRICK RECYCLING CO INC,2480 HOOPER AVE,,Brick Town,NJ,8723,Ocean County,40.041362,-74.13119619999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JOHN J IPPOLITO & SON,522 PERRINE BLVD,,Manasquan,NJ,8736,Monmouth County,40.1143443,-74.03802209999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CELLA SEPTIC LLC,1132 COMMONWEALTH BLVD,,Manchester Twp,NJ,8757,Ocean County,40.0020913,-74.2609409,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AAA SEPTIC SERVICE LLC,10 2ND ST,,Manchester Twp,NJ,8759,Ocean County,39.999385,-74.28098709999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FABCOR  INC,245 WEST AVE,,Long Branch,NJ,7740,Monmouth County,40.2961603,-73.9888752,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ANGSTER CONTRACTING INC,110 CLAYTON AVE,,White Oak Bottom,NJ,8755,Ocean County,40.0014269,-74.2214864,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GETAWAY JUNK REMOVAL LLC,1115 GOWDY AVE,,Point Pleasant Boro,NJ,8742,Ocean County,40.0839975,-74.0546576,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FALKINBURGS TREE EXPERT CO LLC,667 HAWKS NEST RD,,Brick Town,NJ,8724,Ocean County,40.0618367,-74.08173719999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SANZARO DISPOSAL SERVICES LLC,1497 RT 9,,Toms River,NJ,8755,Ocean County,40.0029152,-74.21096229999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JUNK CHIEF LLC,1419 JUNIPER ST,,Point Pleasant Boro,NJ,8742,Ocean County,40.07667430000001,-74.0595937,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PETER ALVAREZ T/A MR DEMO,50 AVE D,,Middletown,NJ,7748,Monmouth County,40.4123748,-74.04802509999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CHAMPION CONTAINER TRAILERS LLC,150 ROYAL DR,,Brick Twp,NJ,8723,Ocean County,40.0310026,-74.120432,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
THE BARRETT GROUP LLC DBA 1 800 GOT JUNK,502 JERSEY AVE,,New Brunswick,NJ,8901,Middlesex County,40.4815359,-74.46606229999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RACCOON HAULING INC,420 ADAMSTON RD,,Brick,NJ,8723,Ocean County,40.0439671,-74.0926858,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
REPUBLIC SRVS OF NJ LLC,5 INDUSTRIAL DR,,New Brunswick,NJ,8903,Middlesex County,40.4783874,-74.4836861,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MONTECALVO DISPOSAL SERVICES INC,75 CROWS MILL RD,,Woodbridge,NJ,8832,Middlesex County,40.5136302,-74.3098531,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FRANK'S ENTERPRISE LLC,71 JERSEY AVE,,New Brunswick,NJ,8901,Middlesex County,40.4895427,-74.45691699999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WELLNER BOB,12 FORREST AVE,,Rumson Boro,NJ,7760,Monmouth County,40.3759129,-74.0053281,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RUSSELL REID WASTE HAULING & DISP SVS CO INC,200 SMITH ST,,Keasbey,NJ,8832,Middlesex County,40.5143632,-74.3021924,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
S & F HOME IMPROVEMENT LLC,193 DUGAN LN,,Toms River Twp,NJ,8753,Ocean County,39.9939692,-74.1969944,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
D&D DISPOSAL INC,51 OAK HILL DR,,Toms River,NJ,8753,Ocean County,40.0120298,-74.1418563,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HUNGRY DUMPSTER JUNK REMOVAL LLC,33 HOLLY PL,,Edison Twp,NJ,8817,Middlesex County,40.5091909,-74.3923076,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GBA DUMPSTER LLC,21 EASTLICK RD,,Edison,NJ,8817,Middlesex County,40.51223299999999,-74.39417639999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BIG N LITTLE CARTING LLC.,182 MANTOLOKING RD,,Brick Twp,NJ,8723,Ocean County,40.0442302,-74.0711134,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BUDGET BOAT TOWING & SALVAGE INC,157 MANTOLOKING RD,,Brick,NJ,8723,Ocean County,40.0433552,-74.0702793,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DON E MILLER SEPTIC SERVICE INC,362 MEANY RD,,Mcguire Afb,NJ,8511,Burlington County,40.0517094,-74.56337730000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HERMANS TRUCKING INC,181 JACOBSTOWN COOKSTOWN RD,,North Hanover Twp,NJ,8562,Burlington County,40.0643925,-74.5796926,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WARE'S RECYCLING LLC,357 JACOBSTOWN COOKSTOWN RD,,North Hanover Twp,NJ,8562,Burlington County,40.0559308,-74.5712274,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CRUNKLETON BROTHERS CONTRACTING SERVICES LLC,361 JACOBSTOWN COOKSTOWN RD,,North Hanover Twp,NJ,8562,Burlington County,40.0555554,-74.57108889999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CRAIGS PLUMBING & HEATING,275 NEW BRUNSWICK AVE,,Ford,NJ,8866,Middlesex County,40.5254298,-74.3020736,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"CRAIGS PLUMBING & HEATING, LLC",275 NEW BRUNSWICK AVE,,Fords,NJ,8863,Middlesex County,40.5254298,-74.3020736,,,,Hazardous Waste Transporter,No,Open Market
ALBERT S. BROWN SEPTIC SERVICES LLC,45 WALN AVE,,Chesterfield Twp,NJ,8620,Mercer County,40.1798317,-74.6694449,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CAMARATO DISPOSAL INC,239 BAY STREAM DR,,Dover Twp,NJ,8753,Ocean County,40.0009987,-74.1286947,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CHARLIE'S OIL RECOVERY SERVICE,315 SCARLET CT,,Toms River Twp,NJ,8753,Ocean County,39.9775228,-74.1912741,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BRANIN'S CONTRACTING,47 SHORE DR,,Highlands,NJ,7732,Monmouth County,40.3997311,-73.986148,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
POND RUN ASSOCIATES LLC,1500 KLOCKNER RD,,Hamilton,NJ,8619,Mercer County,40.228229,-74.6934648,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
R LAWSON & CO LLC,812 DONEGAL CT,,Toms River,NJ,8753,Ocean County,39.9751422,-74.16594769999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PAUL TOTH EXCAVATION INC,715 SHARROTTS RD,,STATEN ISLAND,NY,10309,Richmond County,40.539583,-74.24160630000002,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ERBE BUILDERS INC,101 RT 37,,Toms River,NJ,8753,Ocean County,39.9630456,-74.1919487,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ANTHONY YAROS INDUSTRIES LLC,350 BASIN ROAD,,Trenton,NJ,8619,Mercer County,40.266869,-74.702671,,,,Soil & Fill Recycling Services,No,Open Market
ANTHONY YAROS INDUSTRIES LLC,350 BASIN RD,,Trenton,NJ,8619,Mercer County,40.266869,-74.702671,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TSF CONTRACTING LLC,852 GIRARD RD,,Toms River,NJ,8753,Ocean County,39.9733709,-74.1493586,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
THE BARRETT GROUP LLC DBA 1 800 GOT JUNK,30 FAIRFIELD RD,,Franklin Twp,NJ,8873,Somerset County,40.5153583,-74.498306,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MAR-NIC GENERAL CONTRACTORS,45 DEERFIELD RD,,Franklin Twp,NJ,8873,Somerset County,40.5161705,-74.49852349999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ALLER NOTHING BINS LLC,160 LIBERTY ST,,Metuchen,NJ,8840,Middlesex County,40.5483695,-74.3769829,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BREWER SEPTIC & CONSTRUCTION INC,360 MONROE AVE,,Whiting,NJ,8759,Ocean County,39.944508,-74.3698903,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WOOLSTON CONSTRUCTION CO INC,83 AMBOY RD,,Bordentown Twp,NJ,8505,Burlington County,40.161897,-74.69593139999999,,,,Soil & Fill Recycling Services,No,Open Market
WOOLSTON CONSTRUCTION CO INC,83 AMBOY RD,,Bordentown Twp,NJ,8505,Burlington County,40.161897,-74.69593139999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GARDEN STATE JUNK CO,2616 E STATE ST,,Broad Street Park,NJ,8619,Mercer County,40.2473067,-74.7137582,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AJ CARNEVALE DISPOSAL LLC,225 TURNBULL AVE,,Hamilton,NJ,8610,Mercer County,40.2095987,-74.7125927,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
THE NEMEK GROUP LLC/COLLEGE HUNKS HAULING JUN,67 VLIET DR,,Hillsborough,NJ,8844,Somerset County,40.4743047,-74.58996599999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WASTE MANAGEMENT OF NEW JERSEY INC,208 PATTERSON AVE,,Hamilton,NJ,8610,Mercer County,40.2121189,-74.7157831,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SUFFOLK RECYCLING CORP,242 DOVER RD,,Toms River,NJ,8753,Ocean County,39.9440472,-74.2066208,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SUFFOLK RECYCLING CORP,242 DOVER ROAD,,Toms River,NJ,8753,Ocean County,39.9440472,-74.2066208,,,,Soil & Fill Recycling Services,No,Open Market
JER- CAR INC,41 COMO DR,,Somerset,NJ,8873,Somerset County,40.5045322,-74.5474591,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIROTRAC LTD,400 CORPORATE CT,,South Plainfield,NJ,7080,Middlesex County,40.5513505,-74.42561789999999,,,,Soil & Fill Recycling Services,No,Open Market
NJ DEBRIS REMOVAL LLC,119 BELMONT DR,,Toms River,NJ,8757,Ocean County,39.9413115,-74.2073862,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
COSTA HAULERS LLC,11 FAIRMONT DR,,Columbus,NJ,8022,Burlington County,40.08547919999999,-74.66618550000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CEDAR HILL LANDSCAPING,127 CEDAR GROVE LN,,Somerset,NJ,8873,Somerset County,40.5213432,-74.5227917,,,,Soil & Fill Recycling Services,No,Open Market
JUNK REMOVAL MANAGEMENT CORP,262 SHOTWELL AVE,,STATEN ISLAND,NY,10312,Richmond County,40.551074,-74.18130550000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JERSEY SHORE SEPTIC AND SEWER LLC,19 WILKINS RD,,Toms River,NJ,8753,Ocean County,39.9657365,-74.11481049999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LONGFORD LANDSCAPES & EXCAVATION INC,299 WHITEHEAD RD,,Hamilton,NJ,8690,Mercer County,40.2408847,-74.7282276,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PRISTINE PROPERTY SERVICES LLC,20 E PLOVER WAY,,Lavallette,NJ,8735,Ocean County,39.9893733,-74.06281779999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AMAYA LANDSCAPING & JUNK REMOVAL LLC,211 EASTON BLVD,,South Plainfield,NJ,7080,Middlesex County,40.5578417,-74.41992990000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BILLYS TRUCKING INC,630 REDFERN ST,,Hamilton,NJ,8610,Mercer County,40.2145681,-74.72886129999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KLMD LLC,1401 7TH AVE,,Toms River,NJ,8753,Ocean County,39.9558252,-74.1306311,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WASTE CONNECTIONS OF NJ CORP,120 WOOD AVE S,,Iselin,NJ,8830,Middlesex County,40.570821,-74.33528969999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WASTE CONNECTIONS OF NY CORP,120 WOOD AVE S,,Iselin,NJ,8830,Middlesex County,40.570821,-74.33528969999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DOLAN SEPTIC LLC,1861 DELAWARE AVE,,Whiting,NJ,8759,Ocean County,39.9282551,-74.38589379999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A-1 AFFORDABLE RUBBISH REMOVAL,3126 BEACHVIEW DR,,Toms River Twp,NJ,8753,Ocean County,39.9557157,-74.12164369999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FISCHER CONTRACTING INC,2225 HAMILTON BLVD,,South Plainfield,NJ,7080,Middlesex County,40.5636127,-74.41701069999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JERSEY SHORE RECYCLING LLC,526 LILLIE RD,,Toms River Twp,NJ,8753,Ocean County,39.9521861,-74.1264577,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SCARPATI  INC,1300 1350 NEW YORK AVE,,Trenton,NJ,8638,Mercer County,40.2424567,-74.7383351,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
J TOMARO CONSTRUCTION CO,117 WESTON RD,,Somerville,NJ,8873,Somerset County,40.51795389999999,-74.5529573,,,,Soil & Fill Recycling Services,No,Open Market
"KUPEX EXTERIORS, LLC",1278 E STATE ST,,Trenton,NJ,8609,Mercer County,40.2283841,-74.7376876,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AXT SERVICES LLC,192 RT 68,,Jobstown,NJ,8041,Burlington County,40.0433993,-74.6450066,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KANU CONSTRUCTION INC,235 HOWELL ST,,Trenton,NJ,8610,Mercer County,40.2056264,-74.7368813,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
